Oberried, 2 868
Stegen, 4 539
Bollschweil, 2 312
Ehrenkirchen, 7 627
Gundelfingen, 11 825
Heuweiler, 1 121
Ballrechten-Dottingen, 2 434
Eschbach, 2 475
"Heitersheim, Stadt", 6 437
Au, 1 476
Horben, 1 181
Merzhausen, 5 325
Sölden, 1 271
Wittnau, 1 504
Breitnau, 1 762
Hinterzarten, 2 583
Bötzingen, 5 386
Eichstetten am Kaiserstuhl, 3 616
Gottenheim, 2 916
Friedenweiler, 2 014
"Löffingen, Stadt", 7 649
Umkirch, 5 808
March, 9 275
Auggen, 2 810
Badenweiler, 4 498
Buggingen, 4 412
"Müllheim, Stadt", 19 119
"Sulzburg, Stadt", 2 732
Glottertal, 3 202
St. Märgen, 1 859
St. Peter, 2 651
Ebringen, 2 901
Pfaffenweiler, 2 597
Schallstadt, 6 414
Feldberg (Schwarzwald), 1 849
Schluchsee, 2 489
"Staufen im Breisgau, Stadt", 8 182
Münstertal/Schwarzwald, 5 099
Eisenbach (Hochschwarzwald), 2 127
"Titisee-Neustadt, Stadt", 12 216
Denzlingen, 13 585
Reute, 2 858
Vörstetten, 3 124
Biederbach, 1 744
"Elzach, Stadt", 7 322
Winden im Elztal, 2 838
"Emmendingen, Stadt", 28 051
Malterdingen, 3 219
Sexau, 3 482
Teningen, 12 093
Freiamt, 4 222
"Herbolzheim, Stadt", 11 146
"Kenzingen, Stadt", 10 394
Weisweil, 2 142
Rheinhausen, 3 857
Bahlingen am Kaiserstuhl, 4 329
"Endingen am Kaiserstuhl, Stadt", 10 227
Forchheim, 1 404
Riegel am Kaiserstuhl, 4 082
Sasbach am Kaiserstuhl, 3 404
Wyhl am Kaiserstuhl, 3 878
Gutach im Breisgau, 4 588
Simonswald, 3 072
"Waldkirch, Stadt", 21 801
Appenweier, 10 217
Friesenheim, 13 291
"Hornberg, Stadt", 4 292
"Kehl, Stadt", 36 947
Willstätt, 9 982
Neuried, 9 794
"Rheinau, Stadt", 11 322
"Achern, Stadt", 25 615
Lauf, 4 000
Sasbach, 5 255
Sasbachwalden, 2 592
"Ettenheim, Stadt", 13 500
"Mahlberg, Stadt", 5 248
Ringsheim, 2 428
Rust, 4 317
Kappel-Grafenhausen, 5 140
Berghaupten, 2 461
"Gengenbach, Stadt", 10 950
Ohlsbach, 3 288
Fischerbach, 1 766
"Haslach im Kinzigtal, Stadt", 7 152
Hofstetten, 1 805
Mühlenbach, 1 701
Steinach, 3 943
Gutach (Schwarzwaldbahn), 2 308
"Hausach, Stadt", 5 759
Kappelrodeck, 6 135
Ottenhöfen im Schwarzwald, 3 208
Seebach, 1 425
Kippenheim, 5 547
"Lahr/Schwarzwald, Stadt", 47 551
Bad Peterstal-Griesbach, 2 744
"Oppenau, Stadt", 4 796
Lautenbach, 1 901
"Oberkirch, Stadt", 19 944
"Renchen, Stadt", 7 387
Durbach, 3 965
Hohberg, 8 162
"Offenburg, Stadt", 60 388
Ortenberg, 3 430
Schutterwald, 7 206
Schuttertal, 3 168
Seelbach, 4 941
Meißenheim, 4 040
Schwanau, 7 110
Oberwolfach, 2 612
"Wolfach, Stadt", 5 760
Biberach, 3 735
Nordrach, 1 822
Oberharmersbach, 2 464
"Zell am Harmersbach, Stadt", 8 066
"Dornhan, Stadt", 6 105
Dunningen, 6 394
Eschbronn, 2 093
Epfendorf, 3 237
"Oberndorf am Neckar, Stadt", 14 246
Fluorn-Winzeln, 3 127
Dietingen, 4 203
"Rottweil, Stadt", 24 975
Wellendingen, 3 311
Zimmern ob Rottweil, 6 355
Deißlingen, 6 235
Schenkenzell, 1 838
"Schiltach, Stadt", 3 801
Aichhalden, 4 205
Hardt, 2 534
Lauterbach, 2 881
"Schramberg, Stadt", 21 059
"Sulz am Neckar, Stadt", 12 458
Vöhringen, 4 423
Bösingen, 3 337
Villingendorf, 3 349
"Bad Dürrheim, Stadt", 13 414
"Blumberg, Stadt", 10 155
Königsfeld im Schwarzwald, 5 967
"St. Georgen im Schwarzwald, Stadt", 13 035
"Vöhrenbach, Stadt", 3 783
"Bräunlingen, Stadt", 5 898
"Donaueschingen, Stadt", 22 205
"Hüfingen, Stadt", 7 891
"Furtwangen im Schwarzwald, Stadt", 8 960
Gütenbach, 1 143
Schönwald im Schwarzwald, 2 515
Schonach im Schwarzwald, 4 022
"Triberg im Schwarzwald, Stadt", 4 656
Dauchingen, 3 836
Mönchweiler, 2 976
Niedereschach, 5 969
Tuningen, 2 989
Unterkirnach, 2 582
"Villingen-Schwenningen, Stadt", 85 686
Brigachtal, 5 190
Bärenthal,  466
Buchheim,  702
"Fridingen an der Donau, Stadt", 3 111
Irndorf,  696
Kolbingen, 1 246
"Mühlheim an der Donau, Stadt", 3 604
Renquishausen,  754
Bubsheim, 1 362
Deilingen, 1 817
Egesheim,  644
Gosheim, 3 802
Königsheim,  574
Reichenbach am Heuberg,  492
Wehingen, 3 648
"Geisingen, Stadt", 6 339
Immendingen, 6 356
Aldingen, 7 623
Balgheim, 1 274
Böttingen, 1 391
Denkingen, 2 770
Dürbheim, 1 698
Frittlingen, 2 161
Hausen ob Verena,  780
Mahlstetten,  795
"Spaichingen, Stadt", 13 187
Durchhausen, 1 015
Gunningen,  790
Talheim, 1 246
"Trossingen, Stadt", 17 023
Neuhausen ob Eck, 3 853
"Tuttlingen, Stadt", 36 507
Wurmlingen, 3 805
Seitingen-Oberflacht, 2 558
Rietheim-Weilheim, 2 846
Emmingen-Liptingen, 4 747
Hilzingen, 8 824
"Radolfzell am Bodensee, Stadt", 31 530
"Tengen, Stadt", 4 690
"Aach, Stadt", 2 314
"Engen, Stadt", 10 942
Mühlhausen-Ehingen, 3 930
Büsingen am Hochrhein, 1 519
Gailingen am Hochrhein, 2 898
Gottmadingen, 10 843
Gaienhofen, 3 362
Moos, 3 346
Öhningen, 3 696
Allensbach, 7 162
"Konstanz, Universitätsstadt", 84 446
Reichenau, 5 360
"Singen (Hohentwiel), Stadt", 48 033
Steißlingen, 4 932
Volkertshausen, 3 166
Rielasingen-Worblingen, 12 000
Eigeltingen, 3 861
Mühlingen, 2 586
"Stockach, Stadt", 17 116
Hohenfels, 2 109
Bodman-Ludwigshafen, 4 696
Orsingen-Nenzingen, 3 515
Efringen-Kirchen, 8 697
Steinen, 9 999
"Todtnau, Stadt", 4 823
"Weil am Rhein, Stadt", 30 009
Grenzach-Wyhlen, 14 897
Kleines Wiesental, 2 850
"Kandern, Stadt", 8 287
Malsburg-Marzell, 1 467
Inzlingen, 2 524
"Lörrach, Stadt", 49 295
"Rheinfelden (Baden), Stadt", 32 919
Schwörstadt, 2 575
Bad Bellingen, 4 715
Schliengen, 5 770
Aitern,  524
Böllen,  107
Fröhnd,  474
"Schönau im Schwarzwald, Stadt", 2 425
Schönenberg,  343
Tunau,  181
Utzenfeld,  611
Wembach,  335
Wieden,  526
Hasel, 1 138
Hausen im Wiesental, 2 311
Maulburg, 4 274
"Schopfheim, Stadt", 19 763
Binzen, 3 032
Eimeldingen, 2 532
Fischingen,  775
Rümmingen, 1 859
Schallbach,  768
Wittlingen,  912
"Zell im Wiesental, Stadt", 6 296
Häg-Ehrsberg,  829
Albbruck, 7 401
Görwihl, 4 188
Klettgau, 7 669
"Laufenburg (Baden), Stadt", 9 018
"Stühlingen, Stadt", 5 385
"Wehr, Stadt", 13 140
"Bonndorf im Schwarzwald, Stadt", 6 953
Wutach, 1 192
Dettighofen, 1 160
Jestetten, 5 237
Lottstetten, 2 308
Hohentengen am Hochrhein, 3 957
Küssaberg, 5 476
Grafenhausen, 2 197
Ühlingen-Birkendorf, 5 293
Herrischried, 2 725
Murg, 6 983
Rickenbach, 3 917
"Bad Säckingen, Stadt", 17 510
Bernau im Schwarzwald, 1 975
Dachsberg (Südschwarzwald), 1 430
Häusern, 1 318
Höchenschwand, 2 669
Ibach,  359
"St. Blasien, Stadt", 3 982
Todtmoos, 1 953
Dogern, 2 294
Lauchringen, 7 985
Weilheim, 3 117
"Waldshut-Tiengen, Stadt", 24 067
Wutöschingen, 6 634
Eggingen, 1 745
Dettingen an der Erms, 9 728
Eningen unter Achalm, 11 166
"Pfullingen, Stadt", 18 778
"Reutlingen, Stadt", 116 031
"Trochtelfingen, Stadt", 6 330
Wannweil, 5 396
Sonnenbühl, 7 052
Lichtenstein, 9 255
St. Johann, 5 185
Engstingen, 5 170
Hohenstein, 3 686
Grafenberg, 2 761
"Metzingen, Stadt", 22 117
Riederich, 4 345
Gomadingen, 2 247
Mehrstetten, 1 440
"Münsingen, Stadt", 14 480
Pliezhausen, 9 786
Walddorfhäslach, 5 309
Grabenstetten, 1 696
Hülben, 3 024
"Bad Urach, Stadt", 12 473
Römerstein, 4 054
"Hayingen, Stadt", 2 196
Pfronstetten, 1 511
Zwiefalten, 2 281
Dettenhausen, 5 416
Kirchentellinsfurt, 5 623
Kusterdingen, 8 726
"Tübingen, Universitätsstadt", 91 077
Ammerbuch, 11 274
Dußlingen, 6 293
Gomaringen, 9 129
Nehren, 4 384
Bodelshausen, 5 771
"Mössingen, Stadt", 20 494
Ofterdingen, 5 315
Hirrlingen, 3 151
"Rottenburg am Neckar, Stadt", 43 756
Neustetten, 3 728
Starzach, 4 334
"Burladingen, Stadt", 12 241
"Haigerloch, Stadt", 10 775
"Rosenfeld, Stadt", 6 383
Bitz, 3 716
"Albstadt, Stadt", 45 472
"Balingen, Stadt", 34 505
"Geislingen, Stadt", 5 875
Bisingen, 9 647
Grosselfingen, 2 204
"Hechingen, Stadt", 19 126
Jungingen, 1 373
Rangendingen, 5 276
"Meßstetten, Stadt", 10 714
Nusplingen, 1 852
Obernheim, 1 449
Dautmergen,  444
Dormettingen, 1 073
Dotternhausen, 1 844
Hausen am Tann,  495
Ratshausen,  772
"Schömberg, Stadt", 4 754
Weilen unter den Rinnen,  597
Zimmern unter der Burg,  460
Straßberg, 2 455
Winterlingen, 6 360
"Ulm, Universitätsstadt", 126 405
"Erbach, Stadt", 13 728
"Schelklingen, Stadt", 6 870
"Blaustein, Stadt", 16 303
Allmendingen, 4 558
Altheim,  636
Berghülen, 1 990
"Blaubeuren, Stadt", 12 434
"Dietenheim, Stadt", 6 798
Illerrieden, 3 367
Balzheim, 2 090
Beimerstetten, 2 511
Dornstadt, 8 722
Westerstetten, 2 214
"Ehingen (Donau), Stadt", 26 398
Griesingen, 1 041
Oberdischingen, 2 196
Öpfingen, 2 404
Hüttisheim, 1 481
Schnürpflingen, 1 421
Illerkirchberg, 4 845
Staig, 3 243
"Laichingen, Stadt", 11 951
Merklingen, 2 064
Nellingen, 2 045
Westerheim, 3 036
Heroldstatt, 2 831
Altheim (Alb), 1 722
Asselfingen, 1 049
Ballendorf,  642
Bernstadt, 2 314
Börslingen,  166
Breitingen,  352
Holzkirch,  267
"Langenau, Stadt", 15 470
Neenstetten,  823
Nerenstetten,  347
Öllingen,  542
Rammingen, 1 341
Setzingen,  704
Weidenstetten, 1 399
Amstetten, 4 061
Lonsee, 5 121
Emeringen,  141
Emerkingen,  848
Grundsheim,  222
Hausen am Bussen,  246
Lauterach,  581
"Munderkingen, Stadt", 5 430
Obermarchtal, 1 305
Oberstadion, 1 583
Rechtenstein,  291
Rottenacker, 2 218
Untermarchtal,  864
Unterstadion,  778
Unterwachingen,  200
Schemmerhofen, 8 546
Alleshausen,  534
Allmannsweiler,  322
"Bad Buchau, Stadt", 4 347
Betzenweiler,  770
Dürnau,  469
Kanzach,  497
Moosburg,  211
Oggelshausen,  958
Seekirch,  298
Tiefenbach,  551
"Bad Schussenried, Stadt", 8 853
Ingoldingen, 3 022
Attenweiler, 1 970
"Biberach an der Riß, Stadt", 33 510
Eberhardzell, 4 548
Hochdorf, 2 360
Maselheim, 4 638
Mittelbiberach, 4 351
Ummendorf, 4 401
Warthausen, 5 297
Berkheim, 2 983
Dettingen an der Iller, 2 579
Erolzheim, 3 375
Kirchberg an der Iller, 2 110
Kirchdorf an der Iller, 3 925
Achstetten, 5 020
Burgrieden, 4 088
"Laupheim, Stadt", 22 579
Mietingen, 4 459
Erlenmoos, 1 808
"Ochsenhausen, Stadt", 8 935
Steinhausen an der Rottum, 2 179
Gutenzell-Hürbel, 1 880
Altheim, 2 097
Dürmentingen, 2 590
Ertingen, 5 402
Langenenslingen, 3 553
"Riedlingen, Stadt", 10 670
Unlingen, 2 407
Uttenweiler, 3 633
Rot an der Rot, 4 588
Tannheim, 2 498
Schwendi, 6 780
Wain, 1 659
Meckenbeuren, 13 621
Eriskirch, 4 923
Kressbronn am Bodensee, 8 624
Langenargen, 7 643
"Friedrichshafen, Stadt", 61 221
Immenstaad am Bodensee, 6 543
Bermatingen, 3 983
"Markdorf, Stadt", 14 156
Oberteuringen, 5 037
Deggenhausertal, 4 392
Daisendorf, 1 600
Hagnau am Bodensee, 1 419
"Meersburg, Stadt", 6 050
Stetten, 1 031
Uhldingen-Mühlhofen, 8 309
Frickingen, 3 075
Heiligenberg, 3 139
Salem, 11 579
Neukirch, 2 680
"Tettnang, Stadt", 19 589
Owingen, 4 523
Sipplingen, 2 051
"Überlingen, Stadt", 22 713
"Aulendorf, Stadt", 10 177
"Bad Wurzach, Stadt", 14 782
"Isny im Allgäu, Stadt", 14 321
Kißlegg, 9 098
Argenbühl, 6 548
Altshausen, 4 079
Boms,  706
Ebenweiler, 1 192
Eichstegen,  542
Fleischwangen,  687
Guggenhausen,  188
Hoßkirch,  750
Königseggwald,  694
Riedhausen,  720
Unterwaldhausen,  285
Ebersbach-Musbach, 1 716
"Bad Waldsee, Stadt", 20 103
Bergatreute, 3 197
Bodnegg, 3 197
Grünkraut, 3 183
Schlier, 3 910
Waldburg, 3 180
Aichstetten, 2 842
Aitrach, 2 737
"Leutkirch im Allgäu, Stadt", 23 030
Baienfurt, 7 259
Baindt, 5 261
Berg, 4 534
"Ravensburg, Stadt", 50 776
"Weingarten, Stadt", 25 158
Vogt, 4 668
Wolfegg, 3 891
Achberg, 1 745
Amtzell, 4 263
"Wangen im Allgäu, Stadt", 26 927
Wilhelmsdorf, 5 004
Horgenzell, 5 452
Wolpertswende, 4 168
Fronreute, 4 918
Ostrach, 6 858
"Gammertingen, Stadt", 6 370
"Hettingen, Stadt", 1 777
Neufra, 1 830
"Veringenstadt, Stadt", 2 123
Hohentengen, 4 185
"Mengen, Stadt", 9 876
"Scheer, Stadt", 2 472
Leibertingen, 2 124
"Meßkirch, Stadt", 8 428
Sauldorf, 2 566
Illmensee, 2 080
"Pfullendorf, Stadt", 13 472
Wald, 2 687
Herdwangen-Schönach, 3 498
Herbertingen, 4 812
"Bad Saulgau, Stadt", 17 567
Beuron,  651
Bingen, 2 739
Inzigkofen, 2 844
Krauchenwies, 5 011
"Sigmaringen, Stadt", 16 916
Sigmaringendorf, 3 659
Schwenningen, 1 677
Stetten am kalten Markt, 4 724
Ingolstadt, 136 952
"München, Landeshauptstadt",1 488 202
Rosenheim, 63 591
"Altötting, St", 12 977
"Burghausen, St", 18 795
Burgkirchen a.d.Alz, 10 594
Garching a.d.Alz, 8 708
Haiming, 2 506
"Neuötting, St", 8 852
Pleiskirchen, 2 451
Teising, 1 848
"Töging a.Inn, St", 9 249
"Tüßling, M", 3 309
Winhöring, 4 737
Emmerting, 4 154
Mehring, 2 435
Feichten a.d.Alz, 1 251
Halsbach, 1 046
Kirchweidach, 2 619
Tyrlaching, 1 040
"Marktl, M", 2 790
Stammham, 1 056
Erlbach, 1 196
Perach, 1 289
Reischach, 2 636
Kastl, 2 820
Unterneukirchen, 3 296
Ainring, 9 847
Anger, 4 532
"Bad Reichenhall, GKSt", 18 530
Bayerisch Gmain, 3 086
"Berchtesgaden, M", 7 698
Bischofswiesen, 7 280
"Freilassing, St", 17 289
"Laufen, St", 7 319
"Marktschellenberg, M", 1 764
Piding, 5 447
Ramsau b.Berchtesgaden, 1 714
Saaldorf-Surheim, 5 554
Schneizlreuth, 1 325
Schönau a.Königssee, 5 596
"Teisendorf, M", 9 346
Bad Heilbrunn, 3 945
"Bad Tölz, St", 19 141
Dietramszell, 5 629
Egling, 5 415
Eurasburg, 4 270
Gaißach, 3 119
"Geretsried, St", 25 380
Icking, 3 706
Jachenau,  839
Königsdorf, 3 155
Lenggries, 10 077
Münsing, 4 300
Wackersberg, 3 556
"Wolfratshausen, St", 19 091
Benediktbeuern, 3 658
Bichl, 2 252
Kochel a.See, 4 163
Schlehdorf, 1 308
Greiling, 1 470
Reichersbeuern, 2 476
Sachsenkam, 1 262
"Altomünster, M", 7 950
Bergkirchen, 7 753
"Dachau, GKSt", 47 680
Erdweg, 6 171
Haimhausen, 5 671
Hebertshausen, 5 811
Karlsfeld, 21 813
"Markt Indersdorf, M", 10 512
Odelzhausen, 5 214
Petershausen, 6 599
Pfaffenhofen a.d.Glonn, 2 305
Röhrmoos, 6 438
Schwabhausen, 6 509
Sulzemoos, 3 106
Hilgertshausen-Tandern, 3 407
Vierkirchen, 4 613
Weichs, 3 565
Anzing, 4 395
"Ebersberg, St", 12 213
Forstinning, 3 911
"Grafing b.München, St", 13 805
Hohenlinden, 3 251
"Kirchseeon, M", 10 659
"Markt Schwaben, M", 13 820
Vaterstetten, 24 789
Pliening, 5 740
Poing, 16 096
Steinhöring, 4 072
Zorneding, 9 356
Aßling, 4 554
Frauenneuharting, 1 579
Emmering, 1 486
Baiern, 1 508
Bruck, 1 315
Egmating, 2 358
"Glonn, M", 5 237
Moosach, 1 507
Oberpframmern, 2 440
"Altmannstein, M", 7 038
"Beilngries, St", 9 908
Buxheim, 3 666
Denkendorf, 4 862
"Dollnstein, M", 2 876
"Eichstätt, GKSt", 13 343
"Gaimersheim, M", 12 205
Großmehring, 7 242
Hepberg, 2 936
Hitzhofen, 2 989
"Kinding, M", 2 494
"Kipfenberg, M", 5 862
"Kösching, M", 9 789
Lenting, 4 989
"Mörnsheim, M", 1 587
Stammham, 4 119
"Titting, M", 2 669
"Wellheim, M", 2 730
Wettstetten, 5 105
Pollenfeld, 2 979
Schernfeld, 3 253
Walting, 2 338
Böhmfeld, 1 704
Eitensheim, 3 048
Adelschlag, 3 025
Egweil, 1 205
"Nassenfels, M", 2 237
Mindelstetten, 1 736
Oberdolling, 1 306
"Pförring, M", 3 929
Bockhorn, 4 144
"Dorfen, St", 14 790
"Erding, GKSt", 36 455
Finsing, 4 760
Forstern, 3 712
Fraunberg, 3 818
"Isen, M", 5 768
Lengdorf, 2 763
Moosinning, 6 004
Sankt Wolfgang, 4 521
Taufkirchen (Vils), 10 442
Buch a.Buchrain, 1 551
Pastetten, 2 781
Walpertskirchen, 2 154
Wörth, 4 408
Eitting, 2 921
Oberding, 6 455
Neuching, 2 670
Ottenhofen, 1 919
Hohenpolding, 1 586
Inning a.Holz, 1 529
Kirchberg, 1 092
Steinkirchen, 1 272
Berglern, 2 932
Langenpreising, 2 879
"Wartenberg, M", 5 565
"Au i.d.Hallertau, M", 6 219
Eching, 14 039
Rudelzhausen, 3 490
Fahrenzhausen, 5 067
"Freising, GKSt", 48 872
Hallbergmoos, 11 148
Hohenkammer, 2 664
Kirchdorf a.d.Amper, 3 231
Kranzberg, 4 214
Langenbach, 4 016
Marzling, 3 250
"Moosburg a.d.Isar, St", 18 893
"Nandlstadt, M", 5 312
Neufahrn b.Freising, 20 058
Allershausen, 5 976
Paunzhausen, 1 529
Gammelsdorf, 1 488
Hörgertshausen, 1 969
Mauern, 3 149
Wang, 2 570
Attenkirchen, 2 769
Haag a.d.Amper, 2 977
Wolfersdorf, 2 584
Zolling, 4 829
Alling, 3 873
Egenhofen, 3 506
Eichenau, 11 904
Emmering, 6 822
"Fürstenfeldbruck, GKSt", 36 843
"Germering, GKSt", 40 511
Gröbenzell, 19 776
Maisach, 14 182
Moorenweis, 4 120
"Olching, St", 27 930
"Puchheim, St", 21 235
Türkenfeld, 3 710
Adelshofen, 1 768
Althegnenberg, 2 072
Hattenhofen, 1 537
Jesenwang, 1 579
Landsberied, 1 618
Mammendorf, 4 899
Mittelstetten, 1 704
Oberschweinbach, 1 709
Grafrath, 3 941
Kottgeisering, 1 590
Schöngeising, 1 911
Bad Kohlgrub, 2 878
Farchant, 3 641
"Garmisch-Partenkirchen, M", 27 253
Grainau, 3 443
Krün, 1 922
"Mittenwald, M", 7 264
"Murnau a.Staffelsee, M", 12 110
Oberammergau, 5 422
Oberau, 3 173
Uffing a.Staffelsee, 3 028
Wallgau, 1 531
Bad Bayersoien, 1 236
Saulgrub, 1 673
Ettal,  734
Unterammergau, 1 546
Eschenlohe, 1 570
Großweil, 1 543
Ohlstadt, 3 298
Schwaigen,  605
Riegsee, 1 205
Seehausen a.Staffelsee, 2 461
Spatzenhausen,  743
Denklingen, 2 882
"Dießen am Ammersee, M", 10 546
Egling a.d.Paar, 2 386
Geltendorf, 5 634
"Kaufering, M", 10 201
"Landsberg am Lech, GKSt", 29 346
Penzing, 3 696
Utting am Ammersee, 4 527
Weil, 3 911
Fuchstal, 4 035
Unterdießen, 1 449
Hurlach, 1 951
Igling, 2 527
Obermeitingen, 1 775
Prittriching, 2 544
Scheuring, 1 950
Hofstetten, 1 915
Schwifting, 1 048
Pürgen, 3 564
Apfeldorf, 1 180
Kinsau, 1 053
Vilgertshofen, 2 735
Reichling, 1 695
Rott, 1 679
Thaining, 1 068
Eching am Ammersee, 1 707
Greifenberg, 2 228
Schondorf am Ammersee, 4 018
Eresing, 1 965
Finning, 1 960
Windach, 3 844
Bad Wiessee, 5 101
Bayrischzell, 1 616
Fischbachau, 5 694
Gmund a.Tegernsee, 6 115
Hausham, 8 432
"Holzkirchen, M", 16 770
Irschenberg, 3 205
Kreuth, 3 570
"Miesbach, St", 11 466
Otterfing, 4 825
Rottach-Egern, 5 806
"Schliersee, M", 6 959
"Tegernsee, St", 3 652
Valley, 3 343
Waakirchen, 5 839
Warngau, 3 863
Weyarn, 3 927
Ampfing, 6 756
Aschau a.Inn, 3 388
"Buchbach, M", 3 180
"Haag i.OB, M", 6 505
Mettenheim, 3 523
"Mühldorf a.Inn, St", 20 962
Obertaufkirchen, 2 608
Schwindegg, 3 627
"Waldkraiburg, St", 23 604
Heldenstein, 2 700
Rattenkirchen, 1 003
"Gars a.Inn, M", 3 960
Unterreit, 1 754
Kirchdorf, 1 317
Reichertsheim, 1 637
Jettenbach,  722
"Kraiburg a.Inn, M", 3 904
Taufkirchen, 1 373
Egglkofen, 1 208
"Neumarkt-Sankt Veit, St", 6 295
Lohkirchen,  767
Oberbergkirchen, 1 702
Schönberg, 1 086
Zangberg, 1 130
Oberneukirchen,  859
Polling, 3 285
Erharting,  915
Niederbergkirchen, 1 224
Niedertaufkirchen, 1 452
Maitenbeth, 2 061
Rechtmehring, 1 976
Aschheim, 9 315
Baierbrunn, 3 317
Brunnthal, 5 547
Feldkirchen, 7 546
"Garching b.München, St", 17 192
Gräfelfing, 13 581
Grasbrunn, 6 761
Grünwald, 11 303
Haar, 21 609
Höhenkirchen-Siegertsbrunn, 11 004
Hohenbrunn, 8 815
Ismaning, 17 605
Kirchheim b.München, 12 787
Neuried, 8 580
Oberhaching, 13 638
Oberschleißheim, 11 900
Ottobrunn, 21 881
Aying, 5 508
Planegg, 11 002
Pullach i.Isartal, 8 894
Putzbrunn, 6 593
Sauerlach, 8 204
Schäftlarn, 5 937
Straßlach-Dingharting, 3 282
Taufkirchen, 17 954
Neubiberg, 14 636
Unterföhring, 11 236
Unterhaching, 25 234
"Unterschleißheim, St", 28 824
Aresing, 2 931
"Burgheim, M", 4 525
Ehekirchen, 3 816
Karlshuld, 5 968
Karlskron, 4 963
"Neuburg a.d.Donau, GKSt", 29 662
Oberhausen, 3 098
"Rennertshofen, M", 4 949
"Schrobenhausen, St", 17 381
Königsmoos, 4 885
Weichering, 2 436
Bergheim, 1 933
Rohrenfels, 1 590
Berg im Gau, 1 307
Brunnen, 1 772
Gachenbach, 2 576
Langenmosen, 1 616
Waidhofen, 2 322
Baar-Ebenhausen, 5 541
Gerolsbach, 3 685
"Hohenwart, M", 4 764
Jetzendorf, 3 150
"Manching, M", 12 790
Münchsmünster, 3 081
"Pfaffenhofen a.d.Ilm, St", 26 272
Reichertshausen, 5 095
Rohrbach, 6 108
Scheyern, 4 877
Schweitenkirchen, 5 385
"Vohburg a.d.Donau, St", 8 541
"Wolnzach, M", 11 704
Ernsgaden, 1 716
"Geisenfeld, St", 11 520
Hettenshausen, 2 143
Ilmmünster, 2 252
Pörnbach, 2 173
"Reichertshofen, M", 8 331
Amerang, 3 654
Aschau i.Chiemgau, 5 773
Babensham, 3 189
"Bad Aibling, St", 19 097
Bernau a.Chiemsee, 6 932
Brannenburg, 6 610
"Bruckmühl, M", 16 569
Edling, 4 561
Eggstätt, 2 913
Eiselfing, 3 176
"Bad Endorf, M", 8 447
Bad Feilnbach, 8 174
Feldkirchen-Westerham, 10 999
Flintsbach a.Inn, 3 027
Frasdorf, 3 073
Griesstätt, 2 920
Großkarolinenfeld, 7 350
Schechen, 5 100
Kiefersfelden, 6 822
"Kolbermoor, St", 18 534
"Neubeuern, M", 4 260
Nußdorf a.Inn, 2 689
Oberaudorf, 5 252
"Prien a.Chiemsee, M", 10 872
Prutting, 2 895
Raubling, 11 338
Riedering, 5 537
Rimsting, 3 971
Rohrdorf, 5 903
Samerberg, 2 839
Söchtenau, 2 692
Soyen, 2 889
Stephanskirchen, 10 633
Tuntenhausen, 7 258
Vogtareuth, 3 105
"Wasserburg a.Inn, St", 12 662
Breitbrunn a.Chiemsee, 1 626
Chiemsee,  196
Gstadt a.Chiemsee, 1 211
Halfing, 2 770
Höslwang, 1 304
Schonstett, 1 388
Ramerberg, 1 401
Rott a.Inn, 4 117
Pfaffing, 4 236
Albaching, 1 757
Berg, 8 371
Andechs, 3 739
Feldafing, 4 284
Gauting, 20 687
Gilching, 19 061
Herrsching a.Ammersee, 10 772
Inning a.Ammersee, 4 849
Krailling, 7 912
Seefeld, 7 468
Pöcking, 5 587
"Starnberg, St", 23 511
Tutzing, 9 897
Weßling, 5 510
Wörthsee, 4 962
Altenmarkt a.d.Alz, 4 148
Chieming, 5 026
Engelsberg, 2 590
Fridolfing, 4 376
Grabenstätt, 4 430
"Grassau, M", 6 963
Inzell, 4 836
Kirchanschöring, 3 351
Nußdorf, 2 438
Palling, 3 528
Petting, 2 337
Reit im Winkl, 2 343
Ruhpolding, 6 977
Schleching, 1 856
Schnaitsee, 3 707
Seeon-Seebruck, 4 458
Siegsdorf, 8 234
Surberg, 3 413
Tacherting, 5 771
"Tittmoning, St", 5 825
"Traunreut, St", 20 951
"Traunstein, GKSt", 20 530
"Trostberg, St", 11 273
Übersee, 5 050
Unterwössen, 3 593
Bergen, 4 889
Vachendorf, 1 819
Marquartstein, 3 273
Staudach-Egerndach, 1 146
Kienberg, 1 406
Obing, 4 354
Pittenhart, 1 863
Taching a.See, 2 140
"Waging a.See, M", 7 022
Wonneberg, 1 569
Bernried am Starnberger See, 2 331
Hohenpeißenberg, 3 848
Pähl, 2 488
"Peißenberg, M", 12 689
"Peiting, M", 11 516
"Penzberg, St", 16 510
Polling, 3 562
Raisting, 2 290
"Schongau, St", 12 350
"Weilheim i.OB, St", 22 727
Wessobrunn, 2 243
Wielenbach, 3 242
Altenstadt, 3 298
Hohenfurch, 1 677
Ingenried, 1 083
Schwabbruck,  978
Schwabsoien, 1 400
Bernbeuren, 2 482
Burggen, 1 699
Antdorf, 1 305
Habach, 1 177
Obersöchering, 1 562
Sindelsdorf, 1 215
Eberfing, 1 481
Eglfing, 1 082
Huglfing, 2 933
Oberhausen, 2 106
Böbing, 1 883
Rottenbuch, 1 818
Iffeldorf, 2 723
Seeshaupt, 3 286
Prem,  910
Steingaden, 2 928
Wildsteig, 1 312
Landshut, 73 065
Passau, 52 415
Straubing, 47 612
Aholming, 2 287
Auerbach, 2 113
